season,match_id,game_number,date,team_a,team_b,winner,duration_minutes,source
17,S17-RS-047,2,2026-05-03,ONIC,RRQ Hoshi,ONIC,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-048,1,2026-05-03,Geek Fam,EVOS,Geek Fam,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-048,2,2026-05-03,Geek Fam,EVOS,Geek Fam,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-049,1,2026-05-08,Geek Fam,Dewa United Esports,NULL,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-049,2,2026-05-08,Geek Fam,Dewa United Esports,NULL,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-049,3,2026-05-08,Geek Fam,Dewa United Esports,NULL,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-050,1,2026-05-08,Bigetron by Vitality,Team Liquid ID,Team Liquid ID,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-050,2,2026-05-08,Bigetron by Vitality,Team Liquid ID,Team Liquid ID,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-051,1,2026-05-09,Dewa United Esports,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s17/en/team/dewa | https://id-mpl.com/s17/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-051,2,2026-05-09,Dewa United Esports,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s17/en/team/dewa | https://id-mpl.com/s17/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-051,3,2026-05-09,Dewa United Esports,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s17/en/team/dewa | https://id-mpl.com/s17/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-052,1,2026-05-09,EVOS,RRQ Hoshi,EVOS,NULL,https://id-mpl.com/s17/en/team/evos | https://id-mpl.com/s17/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-052,2,2026-05-09,EVOS,RRQ Hoshi,EVOS,NULL,https://id-mpl.com/s17/en/team/evos | https://id-mpl.com/s17/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-053,1,2026-05-09,ONIC,NAVI,ONIC,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-053,2,2026-05-09,ONIC,NAVI,ONIC,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-054,1,2026-05-10,RRQ Hoshi,Geek Fam,Geek Fam,NULL,https://id-mpl.com/s17/en/team/rrq | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-054,2,2026-05-10,RRQ Hoshi,Geek Fam,Geek Fam,NULL,https://id-mpl.com/s17/en/team/rrq | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-055,1,2026-05-10,NAVI,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/navi | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-055,2,2026-05-10,NAVI,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/navi | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-055,3,2026-05-10,NAVI,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/navi | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-056,1,2026-05-10,Team Liquid ID,EVOS,EVOS,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-056,2,2026-05-10,Team Liquid ID,EVOS,EVOS,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-057,1,2026-05-15,Bigetron by Vitality,Geek Fam,Geek Fam,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-057,2,2026-05-15,Bigetron by Vitality,Geek Fam,Geek Fam,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-058,1,2026-05-15,Dewa United Esports,ONIC,ONIC,NULL,https://id-mpl.com/s17/en/team/dewa | https://id-mpl.com/s17/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-058,2,2026-05-15,Dewa United Esports,ONIC,ONIC,NULL,https://id-mpl.com/s17/en/team/dewa | https://id-mpl.com/s17/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-059,1,2026-05-16,EVOS,NAVI,NAVI,NULL,https://id-mpl.com/s17/en/team/evos | https://id-mpl.com/s17/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-059,2,2026-05-16,EVOS,NAVI,NAVI,NULL,https://id-mpl.com/s17/en/team/evos | https://id-mpl.com/s17/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-060,1,2026-05-16,Team Liquid ID,RRQ Hoshi,Team Liquid ID,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-060,2,2026-05-16,Team Liquid ID,RRQ Hoshi,Team Liquid ID,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-061,1,2026-05-16,ONIC,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-061,2,2026-05-16,ONIC,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-061,3,2026-05-16,ONIC,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-062,1,2026-05-17,Dewa United Esports,EVOS,EVOS,NULL,https://id-mpl.com/s17/en/team/dewa | https://id-mpl.com/s17/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-062,2,2026-05-17,Dewa United Esports,EVOS,EVOS,NULL,https://id-mpl.com/s17/en/team/dewa | https://id-mpl.com/s17/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-063,1,2026-05-17,Alter Ego Esports,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s17/en/team/ae | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-063,2,2026-05-17,Alter Ego Esports,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s17/en/team/ae | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-064,1,2026-05-17,RRQ Hoshi,NAVI,NAVI,NULL,https://id-mpl.com/s17/en/team/rrq | https://id-mpl.com/s17/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-064,2,2026-05-17,RRQ Hoshi,NAVI,NAVI,NULL,https://id-mpl.com/s17/en/team/rrq | https://id-mpl.com/s17/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-065,1,2026-05-22,Bigetron by Vitality,Dewa United Esports,NULL,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-065,2,2026-05-22,Bigetron by Vitality,Dewa United Esports,NULL,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-065,3,2026-05-22,Bigetron by Vitality,Dewa United Esports,NULL,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-066,1,2026-05-22,Team Liquid ID,Alter Ego Esports,Team Liquid ID,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-066,2,2026-05-22,Team Liquid ID,Alter Ego Esports,Team Liquid ID,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-067,1,2026-05-23,Geek Fam,Team Liquid ID,Team Liquid ID,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-067,2,2026-05-23,Geek Fam,Team Liquid ID,Team Liquid ID,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-068,1,2026-05-23,Alter Ego Esports,RRQ Hoshi,NULL,NULL,https://id-mpl.com/s17/en/team/ae | https://id-mpl.com/s17/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-068,2,2026-05-23,Alter Ego Esports,RRQ Hoshi,NULL,NULL,https://id-mpl.com/s17/en/team/ae | https://id-mpl.com/s17/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-068,3,2026-05-23,Alter Ego Esports,RRQ Hoshi,NULL,NULL,https://id-mpl.com/s17/en/team/ae | https://id-mpl.com/s17/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-069,1,2026-05-23,Bigetron by Vitality,ONIC,NULL,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-069,2,2026-05-23,Bigetron by Vitality,ONIC,NULL,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-069,3,2026-05-23,Bigetron by Vitality,ONIC,NULL,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-070,1,2026-05-24,RRQ Hoshi,Dewa United Esports,NULL,NULL,https://id-mpl.com/s17/en/team/rrq | https://id-mpl.com/s17/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-070,2,2026-05-24,RRQ Hoshi,Dewa United Esports,NULL,NULL,https://id-mpl.com/s17/en/team/rrq | https://id-mpl.com/s17/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-070,3,2026-05-24,RRQ Hoshi,Dewa United Esports,NULL,NULL,https://id-mpl.com/s17/en/team/rrq | https://id-mpl.com/s17/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-071,1,2026-05-24,ONIC,EVOS,ONIC,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-071,2,2026-05-24,ONIC,EVOS,ONIC,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-072,1,2026-05-24,NAVI,Geek Fam,NULL,NULL,https://id-mpl.com/s17/en/team/navi | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-072,2,2026-05-24,NAVI,Geek Fam,NULL,NULL,https://id-mpl.com/s17/en/team/navi | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-RS-072,3,2026-05-24,NAVI,Geek Fam,NULL,NULL,https://id-mpl.com/s17/en/team/navi | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-001,1,2026-06-10,Dewa United Esports,Geek Fam,Geek Fam,NULL,https://id-mpl.com/s17/en/team/dewa | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-001,2,2026-06-10,Dewa United Esports,Geek Fam,Geek Fam,NULL,https://id-mpl.com/s17/en/team/dewa | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-001,3,2026-06-10,Dewa United Esports,Geek Fam,Geek Fam,NULL,https://id-mpl.com/s17/en/team/dewa | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-002,1,2026-06-10,Bigetron by Vitality,EVOS,NULL,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-002,2,2026-06-10,Bigetron by Vitality,EVOS,NULL,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-002,3,2026-06-10,Bigetron by Vitality,EVOS,NULL,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-002,4,2026-06-10,Bigetron by Vitality,EVOS,NULL,NULL,https://id-mpl.com/s17/en/team/btr | https://id-mpl.com/s17/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-003,1,2026-06-11,Team Liquid ID,Geek Fam,NULL,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-003,2,2026-06-11,Team Liquid ID,Geek Fam,NULL,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-003,3,2026-06-11,Team Liquid ID,Geek Fam,NULL,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-003,4,2026-06-11,Team Liquid ID,Geek Fam,NULL,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-004,1,2026-06-11,ONIC,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-004,2,2026-06-11,ONIC,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-004,3,2026-06-11,ONIC,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-004,4,2026-06-11,ONIC,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-005,1,2026-06-12,Team Liquid ID,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-005,2,2026-06-12,Team Liquid ID,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-005,3,2026-06-12,Team Liquid ID,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s17/en/team/tlid | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-006,1,2026-06-12,Geek Fam,ONIC,ONIC,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-006,2,2026-06-12,Geek Fam,ONIC,ONIC,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-006,3,2026-06-12,Geek Fam,ONIC,ONIC,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-007,1,2026-06-13,Geek Fam,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-007,2,2026-06-13,Geek Fam,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-007,3,2026-06-13,Geek Fam,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-007,4,2026-06-13,Geek Fam,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-007,5,2026-06-13,Geek Fam,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/geek | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-008,1,2026-06-14,ONIC,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-008,2,2026-06-14,ONIC,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-008,3,2026-06-14,ONIC,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-008,4,2026-06-14,ONIC,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
17,S17-PO-008,5,2026-06-14,ONIC,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s17/en/team/onic | https://id-mpl.com/s17/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_17/Statistics
