season,match_id,game_number,team,action,order,hero,source
14,S14-RS-048,3,Bigetron Alpha,pick_goldlane,NULL,Roger,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-048,3,Bigetron Alpha,pick_roamer,NULL,Khufra,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-048,3,RRQ Hoshi,pick_explane,NULL,Arlott,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-048,3,RRQ Hoshi,pick_jungler,NULL,Bane,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-048,3,RRQ Hoshi,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-048,3,RRQ Hoshi,pick_goldlane,NULL,Harith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-048,3,RRQ Hoshi,pick_roamer,NULL,Gatotkaca,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,1,Geek Fam,pick_explane,NULL,Edith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,1,Geek Fam,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,1,Geek Fam,pick_midlane,NULL,Faramis,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,1,Geek Fam,pick_goldlane,NULL,Lunox,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,1,Geek Fam,pick_roamer,NULL,Ruby,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,1,Dewa United Esports,pick_explane,NULL,Arlott,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,1,Dewa United Esports,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,1,Dewa United Esports,pick_midlane,NULL,Vexana,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,1,Dewa United Esports,pick_goldlane,NULL,Harith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,1,Dewa United Esports,pick_roamer,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,2,Dewa United Esports,pick_explane,NULL,Edith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,2,Dewa United Esports,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,2,Dewa United Esports,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,2,Dewa United Esports,pick_goldlane,NULL,Harith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,2,Dewa United Esports,pick_roamer,NULL,Carmilla,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,2,Geek Fam,pick_explane,NULL,Terizla,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,2,Geek Fam,pick_jungler,NULL,Julian,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,2,Geek Fam,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,2,Geek Fam,pick_goldlane,NULL,Claude,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-049,2,Geek Fam,pick_roamer,NULL,Ruby,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,1,Team Liquid ID,pick_explane,NULL,Arlott,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,1,Team Liquid ID,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,1,Team Liquid ID,pick_midlane,NULL,Aurora,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,1,Team Liquid ID,pick_goldlane,NULL,Alice,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,1,Team Liquid ID,pick_roamer,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,1,Bigetron Alpha,pick_explane,NULL,Chou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,1,Bigetron Alpha,pick_jungler,NULL,Ling,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,1,Bigetron Alpha,pick_midlane,NULL,Vexana,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,1,Bigetron Alpha,pick_goldlane,NULL,Harith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,1,Bigetron Alpha,pick_roamer,NULL,Gatotkaca,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,2,Bigetron Alpha,pick_explane,NULL,Ruby,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,2,Bigetron Alpha,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,2,Bigetron Alpha,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,2,Bigetron Alpha,pick_goldlane,NULL,Natan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,2,Bigetron Alpha,pick_roamer,NULL,Tigreal,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,2,Team Liquid ID,pick_explane,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,2,Team Liquid ID,pick_jungler,NULL,Ling,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,2,Team Liquid ID,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,2,Team Liquid ID,pick_goldlane,NULL,Alice,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-050,2,Team Liquid ID,pick_roamer,NULL,Chou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,1,Alter Ego Esports,pick_explane,NULL,Terizla,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,1,Alter Ego Esports,pick_jungler,NULL,Ling,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,1,Alter Ego Esports,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,1,Alter Ego Esports,pick_goldlane,NULL,Roger,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,1,Alter Ego Esports,pick_roamer,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,1,Dewa United Esports,pick_explane,NULL,Gloo,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,1,Dewa United Esports,pick_jungler,NULL,Hayabusa,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,1,Dewa United Esports,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,1,Dewa United Esports,pick_goldlane,NULL,Claude,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,1,Dewa United Esports,pick_roamer,NULL,Gatotkaca,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,2,Alter Ego Esports,pick_explane,NULL,Edith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,2,Alter Ego Esports,pick_jungler,NULL,Ling,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,2,Alter Ego Esports,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,2,Alter Ego Esports,pick_goldlane,NULL,Karrie,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,2,Alter Ego Esports,pick_roamer,NULL,Kaja,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,2,Dewa United Esports,pick_explane,NULL,Arlott,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,2,Dewa United Esports,pick_jungler,NULL,Hayabusa,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,2,Dewa United Esports,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,2,Dewa United Esports,pick_goldlane,NULL,Claude,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-051,2,Dewa United Esports,pick_roamer,NULL,Mathilda,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,1,RRQ Hoshi,pick_explane,NULL,Khaleed,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,1,RRQ Hoshi,pick_jungler,NULL,Roger,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,1,RRQ Hoshi,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,1,RRQ Hoshi,pick_goldlane,NULL,Cecilion,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,1,RRQ Hoshi,pick_roamer,NULL,Mathilda,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,1,EVOS Glory,pick_explane,NULL,Arlott,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,1,EVOS Glory,pick_jungler,NULL,Ling,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,1,EVOS Glory,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,1,EVOS Glory,pick_goldlane,NULL,Claude,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,1,EVOS Glory,pick_roamer,NULL,Angela,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,2,EVOS Glory,pick_explane,NULL,Edith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,2,EVOS Glory,pick_jungler,NULL,Ling,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,2,EVOS Glory,pick_midlane,NULL,Faramis,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,2,EVOS Glory,pick_goldlane,NULL,Beatrix,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,2,EVOS Glory,pick_roamer,NULL,Kaja,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,2,RRQ Hoshi,pick_explane,NULL,Arlott,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,2,RRQ Hoshi,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,2,RRQ Hoshi,pick_midlane,NULL,Aurora,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,2,RRQ Hoshi,pick_goldlane,NULL,Alice,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,2,RRQ Hoshi,pick_roamer,NULL,Gatotkaca,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,3,EVOS Glory,pick_explane,NULL,Edith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,3,EVOS Glory,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,3,EVOS Glory,pick_midlane,NULL,Luo Yi,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,3,EVOS Glory,pick_goldlane,NULL,Harith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,3,EVOS Glory,pick_roamer,NULL,Akai,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,3,RRQ Hoshi,pick_explane,NULL,Gatotkaca,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,3,RRQ Hoshi,pick_jungler,NULL,Joy,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,3,RRQ Hoshi,pick_midlane,NULL,Faramis,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,3,RRQ Hoshi,pick_goldlane,NULL,Moskov,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-052,3,RRQ Hoshi,pick_roamer,NULL,Ruby,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,1,Rebellion Esports,pick_explane,NULL,Edith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,1,Rebellion Esports,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,1,Rebellion Esports,pick_midlane,NULL,Zhask,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,1,Rebellion Esports,pick_goldlane,NULL,Claude,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,1,Rebellion Esports,pick_roamer,NULL,Kaja,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,1,Fnatic ONIC,pick_explane,NULL,Ruby,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,1,Fnatic ONIC,pick_jungler,NULL,Joy,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,1,Fnatic ONIC,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,1,Fnatic ONIC,pick_goldlane,NULL,Bruno,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,1,Fnatic ONIC,pick_roamer,NULL,Mathilda,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,2,Rebellion Esports,pick_explane,NULL,Gatotkaca,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,2,Rebellion Esports,pick_jungler,NULL,Hayabusa,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,2,Rebellion Esports,pick_midlane,NULL,Zhask,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,2,Rebellion Esports,pick_goldlane,NULL,Lunox,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,2,Rebellion Esports,pick_roamer,NULL,Akai,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,2,Fnatic ONIC,pick_explane,NULL,Phoveus,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,2,Fnatic ONIC,pick_jungler,NULL,Joy,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,2,Fnatic ONIC,pick_midlane,NULL,Faramis,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,2,Fnatic ONIC,pick_goldlane,NULL,Claude,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-053,2,Fnatic ONIC,pick_roamer,NULL,Ruby,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,1,RRQ Hoshi,pick_explane,NULL,Phoveus,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,1,RRQ Hoshi,pick_jungler,NULL,Bane,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,1,RRQ Hoshi,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,1,RRQ Hoshi,pick_goldlane,NULL,Claude,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,1,RRQ Hoshi,pick_roamer,NULL,Mathilda,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,1,Geek Fam,pick_explane,NULL,Thamuz,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,1,Geek Fam,pick_jungler,NULL,Julian,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,1,Geek Fam,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,1,Geek Fam,pick_goldlane,NULL,Moskov,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,1,Geek Fam,pick_roamer,NULL,Chip,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,2,Geek Fam,pick_explane,NULL,Edith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,2,Geek Fam,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,2,Geek Fam,pick_midlane,NULL,Faramis,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,2,Geek Fam,pick_goldlane,NULL,Alice,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,2,Geek Fam,pick_roamer,NULL,Ruby,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,2,RRQ Hoshi,pick_explane,NULL,Arlott,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,2,RRQ Hoshi,pick_jungler,NULL,Roger,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,2,RRQ Hoshi,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,2,RRQ Hoshi,pick_goldlane,NULL,Natan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-054,2,RRQ Hoshi,pick_roamer,NULL,Grock,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,1,Rebellion Esports,pick_explane,NULL,Edith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,1,Rebellion Esports,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,1,Rebellion Esports,pick_midlane,NULL,Zhask,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,1,Rebellion Esports,pick_goldlane,NULL,Lunox,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,1,Rebellion Esports,pick_roamer,NULL,Khufra,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,1,Bigetron Alpha,pick_explane,NULL,Khaleed,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,1,Bigetron Alpha,pick_jungler,NULL,X.Borg,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,1,Bigetron Alpha,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,1,Bigetron Alpha,pick_goldlane,NULL,Harith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,1,Bigetron Alpha,pick_roamer,NULL,Gatotkaca,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,2,Rebellion Esports,pick_explane,NULL,Edith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,2,Rebellion Esports,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,2,Rebellion Esports,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,2,Rebellion Esports,pick_goldlane,NULL,Claude,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,2,Rebellion Esports,pick_roamer,NULL,Akai,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,2,Bigetron Alpha,pick_explane,NULL,Khaleed,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,2,Bigetron Alpha,pick_jungler,NULL,X.Borg,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,2,Bigetron Alpha,pick_midlane,NULL,Luo Yi,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,2,Bigetron Alpha,pick_goldlane,NULL,Harith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-055,2,Bigetron Alpha,pick_roamer,NULL,Gatotkaca,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-056,1,Team Liquid ID,pick_explane,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-056,1,Team Liquid ID,pick_jungler,NULL,Ling,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-056,1,Team Liquid ID,pick_midlane,NULL,Aurora,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-056,1,Team Liquid ID,pick_goldlane,NULL,Ruby,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-056,1,Team Liquid ID,pick_roamer,NULL,Angela,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-056,1,EVOS Glory,pick_explane,NULL,Gloo,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-056,1,EVOS Glory,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-056,1,EVOS Glory,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-056,1,EVOS Glory,pick_goldlane,NULL,Harith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-056,1,EVOS Glory,pick_roamer,NULL,Mathilda,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-056,2,EVOS Glory,pick_explane,NULL,Terizla,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
