season,match_id,game_number,date,team_a,team_b,winner,duration_minutes,source
8,S8-RS-041,1,2021-09-19,Bigetron Alpha,Geek Fam ID,Geek Fam ID,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-041,2,2021-09-19,Bigetron Alpha,Geek Fam ID,Geek Fam ID,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-042,1,2021-09-19,RRQ Hoshi,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-042,2,2021-09-19,RRQ Hoshi,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-042,3,2021-09-19,RRQ Hoshi,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-043,1,2021-09-24,Alter Ego,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-043,2,2021-09-24,Alter Ego,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-044,1,2021-09-24,Geek Fam ID,AURA Fire,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-044,2,2021-09-24,Geek Fam ID,AURA Fire,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-045,1,2021-09-25,Bigetron Alpha,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-045,2,2021-09-25,Bigetron Alpha,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-045,3,2021-09-25,Bigetron Alpha,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-046,1,2021-09-25,EVOS Legends,Geek Fam ID,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-046,2,2021-09-25,EVOS Legends,Geek Fam ID,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-047,1,2021-09-25,RRQ Hoshi,Alter Ego,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-047,2,2021-09-25,RRQ Hoshi,Alter Ego,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-048,1,2021-09-26,Rebellion Genflix,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-048,2,2021-09-26,Rebellion Genflix,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-049,1,2021-09-26,ONIC Esports,EVOS Legends,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-049,2,2021-09-26,ONIC Esports,EVOS Legends,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-050,1,2021-10-01,Alter Ego,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-050,2,2021-10-01,Alter Ego,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-050,3,2021-10-01,Alter Ego,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-051,1,2021-10-01,EVOS Legends,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-051,2,2021-10-01,EVOS Legends,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-052,1,2021-10-02,ONIC Esports,Geek Fam ID,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-052,2,2021-10-02,ONIC Esports,Geek Fam ID,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-053,1,2021-10-02,AURA Fire,Rebellion Genflix,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-053,2,2021-10-02,AURA Fire,Rebellion Genflix,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-054,1,2021-10-02,EVOS Legends,RRQ Hoshi,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-054,2,2021-10-02,EVOS Legends,RRQ Hoshi,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-055,1,2021-10-03,Rebellion Genflix,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-055,2,2021-10-03,Rebellion Genflix,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-055,3,2021-10-03,Rebellion Genflix,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-056,1,2021-10-03,ONIC Esports,Alter Ego,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-056,2,2021-10-03,ONIC Esports,Alter Ego,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-PO-001,1,2021-10-21,Alter Ego,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/ae
8,S8-PO-001,2,2021-10-21,Alter Ego,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/ae
8,S8-PO-001,3,2021-10-21,Alter Ego,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/ae
8,S8-PO-001,4,2021-10-21,Alter Ego,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/ae
8,S8-PO-002,1,2021-10-21,EVOS Legends,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/evos
8,S8-PO-002,2,2021-10-21,EVOS Legends,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/evos
8,S8-PO-002,3,2021-10-21,EVOS Legends,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/evos
8,S8-PO-002,4,2021-10-21,EVOS Legends,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/evos
8,S8-PO-002,5,2021-10-21,EVOS Legends,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/evos
8,S8-PO-003,1,2021-10-22,RRQ Hoshi,Alter Ego,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-003,2,2021-10-22,RRQ Hoshi,Alter Ego,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-003,3,2021-10-22,RRQ Hoshi,Alter Ego,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-004,1,2021-10-22,ONIC Esports,EVOS Legends,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/onic
8,S8-PO-004,2,2021-10-22,ONIC Esports,EVOS Legends,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/onic
8,S8-PO-004,3,2021-10-22,ONIC Esports,EVOS Legends,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/onic
8,S8-PO-005,1,2021-10-23,Alter Ego,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/ae
8,S8-PO-005,2,2021-10-23,Alter Ego,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/ae
8,S8-PO-005,3,2021-10-23,Alter Ego,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/ae
8,S8-PO-005,4,2021-10-23,Alter Ego,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/ae
8,S8-PO-005,5,2021-10-23,Alter Ego,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/ae
8,S8-PO-006,1,2021-10-23,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-006,2,2021-10-23,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-006,3,2021-10-23,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-006,4,2021-10-23,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-007,1,2021-10-24,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/onic
8,S8-PO-007,2,2021-10-24,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/onic
8,S8-PO-007,3,2021-10-24,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/onic
8,S8-PO-007,4,2021-10-24,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/onic
8,S8-PO-007,5,2021-10-24,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/onic
8,S8-PO-008,1,2021-10-24,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-008,2,2021-10-24,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-008,3,2021-10-24,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-008,4,2021-10-24,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-008,5,2021-10-24,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-008,6,2021-10-24,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
8,S8-PO-008,7,2021-10-24,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://id-mpl.com/s8/team/rrq
