season,team,player,role,status,source
16,NAVI,Karss,EXP Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/navi
16,NAVI,xMagic,Mid Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/navi
16,NAVI,Woshipaul,Jungler,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/navi
16,NAVI,Xyve,Gold Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/navi
16,NAVI,APRHO,Roamer,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/navi
16,NAVI,UK1R,Mid Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/navi
16,NAVI,Andoryuuu,Jungler,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/navi
16,ONIC,Kiboy,Roamer,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/onic
16,ONIC,SANZ,Mid Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/onic
16,ONIC,Kairi,Jungler,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/onic
16,ONIC,Lutpiii,EXP Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/onic
16,ONIC,Savero,Gold Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/onic
16,ONIC,Skylar,Gold Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/onic
16,RRQ Hoshi,ToYy,Gold Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/rrq
16,RRQ Hoshi,Dyrennn,EXP Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/rrq
16,RRQ Hoshi,Rinz,Mid Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/rrq
16,RRQ Hoshi,Idok,Roamer,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/rrq
16,RRQ Hoshi,Rezzz,EXP Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/rrq
16,RRQ Hoshi,Sutsujin,Jungler,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/rrq
16,RRQ Hoshi,Zunesh,Jungler,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/rrq
16,RRQ Hoshi,Ferxiic,Jungler,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/rrq
16,Team Liquid ID,Aran,EXP Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/tlid
16,Team Liquid ID,Widy,Roamer,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/tlid
16,Team Liquid ID,yehezkiel,Mid Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/tlid
16,Team Liquid ID,Kyou,Gold Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/tlid
16,Team Liquid ID,Kabuki,Gold Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/tlid
16,Team Liquid ID,JOOOO,Jungler,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/tlid
16,Team Liquid ID,AeronnShikii,Gold Lane,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/tlid
16,Team Liquid ID,Faviannn,Jungler,ROSTERED_IN_SEASON,https://id-mpl.com/s16/en/team/tlid
