season,stage,week,date,match_id,team_a,team_b,team_a_score,team_b_score,winner,best_of,round,source
10,Regular Season,3,2022-08-27,S10-RS-017,Rebellion Zion,AURA Fire,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/
10,Regular Season,3,2022-08-27,S10-RS-018,Bigetron Alpha,Alter Ego,1,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,Regular Season,3,2022-08-27,S10-RS-019,RRQ Hoshi,EVOS Legends,0,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,Regular Season,3,2022-08-28,S10-RS-020,Geek Fam ID,ONIC Esports,0,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/geek
10,Regular Season,3,2022-08-28,S10-RS-021,Rebellion Zion,RRQ Hoshi,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,Regular Season,4,2022-09-02,S10-RS-022,AURA Fire,Geek Fam ID,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/geek
10,Regular Season,4,2022-09-02,S10-RS-023,ONIC Esports,Bigetron Alpha,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,Regular Season,4,2022-09-03,S10-RS-024,AURA Fire,RRQ Hoshi,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,Regular Season,4,2022-09-03,S10-RS-025,EVOS Legends,Alter Ego,1,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,Regular Season,4,2022-09-03,S10-RS-026,Geek Fam ID,Bigetron Alpha,1,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/geek
10,Regular Season,4,2022-09-04,S10-RS-027,Rebellion Zion,EVOS Legends,0,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,Regular Season,4,2022-09-04,S10-RS-028,Alter Ego,ONIC Esports,1,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,Regular Season,5,2022-09-09,S10-RS-029,AURA Fire,EVOS Legends,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,Regular Season,5,2022-09-09,S10-RS-030,RRQ Hoshi,Bigetron Alpha,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,Regular Season,5,2022-09-10,S10-RS-031,Geek Fam ID,Alter Ego,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/geek
10,Regular Season,5,2022-09-10,S10-RS-032,Bigetron Alpha,Rebellion Zion,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,Regular Season,5,2022-09-10,S10-RS-033,RRQ Hoshi,ONIC Esports,0,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,Regular Season,5,2022-09-11,S10-RS-034,Rebellion Zion,Alter Ego,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,Regular Season,5,2022-09-11,S10-RS-035,ONIC Esports,AURA Fire,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,Regular Season,6,2022-09-16,S10-RS-036,Rebellion Zion,ONIC Esports,1,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,Regular Season,6,2022-09-16,S10-RS-037,Alter Ego,EVOS Legends,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,Regular Season,6,2022-09-17,S10-RS-038,RRQ Hoshi,Geek Fam ID,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,Regular Season,6,2022-09-17,S10-RS-039,AURA Fire,Bigetron Alpha,0,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,Regular Season,6,2022-09-17,S10-RS-040,EVOS Legends,Rebellion Zion,0,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,Regular Season,6,2022-09-18,S10-RS-041,Bigetron Alpha,Geek Fam ID,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,Regular Season,6,2022-09-18,S10-RS-042,RRQ Hoshi,AURA Fire,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,Regular Season,7,2022-09-23,S10-RS-043,Alter Ego,Bigetron Alpha,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,Regular Season,7,2022-09-23,S10-RS-044,Geek Fam ID,AURA Fire,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/geek
10,Regular Season,7,2022-09-24,S10-RS-045,Bigetron Alpha,ONIC Esports,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,Regular Season,7,2022-09-24,S10-RS-046,RRQ Hoshi,Alter Ego,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,Regular Season,7,2022-09-24,S10-RS-047,EVOS Legends,Geek Fam ID,1,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,Regular Season,7,2022-09-25,S10-RS-048,Rebellion Zion,RRQ Hoshi,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,Regular Season,7,2022-09-25,S10-RS-049,ONIC Esports,EVOS Legends,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,Regular Season,8,2022-09-30,S10-RS-050,Alter Ego,AURA Fire,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,Regular Season,8,2022-09-30,S10-RS-051,EVOS Legends,Bigetron Alpha,0,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,Regular Season,8,2022-10-01,S10-RS-052,ONIC Esports,Geek Fam ID,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,Regular Season,8,2022-10-01,S10-RS-053,AURA Fire,Rebellion Zion,1,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/
10,Regular Season,8,2022-10-01,S10-RS-054,EVOS Legends,RRQ Hoshi,0,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,Regular Season,8,2022-10-02,S10-RS-055,Rebellion Zion,Geek Fam ID,1,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/geek
10,Regular Season,8,2022-10-02,S10-RS-056,ONIC Esports,Alter Ego,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,Playoffs,NULL,2022-10-19,S10-PO-001,Alter Ego,AURA Fire,2,3,team_b,5,Round 1 (Play-Ins),https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,Playoffs,NULL,2022-10-19,S10-PO-002,Bigetron Alpha,Rebellion Zion,3,0,team_a,5,Round 1 (Play-Ins),https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,Playoffs,NULL,2022-10-20,S10-PO-003,RRQ Hoshi,AURA Fire,3,2,team_a,5,Upper Bracket Semifinals,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,Playoffs,NULL,2022-10-20,S10-PO-004,ONIC Esports,Bigetron Alpha,3,1,team_a,5,Upper Bracket Semifinals,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,Playoffs,NULL,2022-10-21,S10-PO-005,AURA Fire,Bigetron Alpha,3,0,team_a,5,Lower Bracket Semifinals,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,Playoffs,NULL,2022-10-21,S10-PO-006,ONIC Esports,RRQ Hoshi,3,1,team_a,5,Upper Bracket Final,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,Playoffs,NULL,2022-10-22,S10-PO-007,AURA Fire,ONIC Esports,0,3,team_b,5,Lower Bracket Final,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,Playoffs,NULL,2022-10-23,S10-PO-008,RRQ Hoshi,ONIC Esports,1,4,team_b,7,Grand Final,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
