season,team,player,role,status,source
5,Geek Fam ID,PauL,Tank,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://id-mpl.com/s5/team/geek
5,Geek Fam ID,AyamJago,Midlaner,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://id-mpl.com/s5/team/geek
5,Geek Fam ID,INSTINCT,Tank,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://id-mpl.com/s5/team/geek
5,Geek Fam ID,Ipin,OFFLANER,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://id-mpl.com/s5/team/geek
5,Geek Fam ID,Doyok,NULL,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://id-mpl.com/s5/team/geek
5,Geek Fam ID,Joker,NULL,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://id-mpl.com/s5/team/geek
5,Geek Fam ID,Wongcoco,NULL,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://id-mpl.com/s5/team/geek
5,Geek Fam ID,Lionheart,NULL,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://id-mpl.com/s5/team/geek
5,AURA Fire,Clover,NULL,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://www.esports.id/read/mpl-s5-profil-tim-aura-susugajah-hanya-bertahan-seminggu-3989
5,AURA Fire,Darkness,NULL,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://www.esports.id/read/mpl-s5-profil-tim-aura-susugajah-hanya-bertahan-seminggu-3989
5,AURA Fire,God1va,NULL,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://www.esports.id/read/mpl-s5-profil-tim-aura-susugajah-hanya-bertahan-seminggu-3989
5,AURA Fire,Greg,NULL,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://www.esports.id/read/mpl-s5-profil-tim-aura-susugajah-hanya-bertahan-seminggu-3989
5,AURA Fire,Phoenix,NULL,ROSTER_LISTED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://www.esports.id/read/mpl-s5-profil-tim-aura-susugajah-hanya-bertahan-seminggu-3989
5,AURA Fire,Susugajah,Marksman,MOVED_TO_MDL_AFTER_WEEK_1,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://www.esports.id/read/mpl-s5-profil-tim-aura-susugajah-hanya-bertahan-seminggu-3989
5,AURA Fire,VaanStrong,NULL,PROMOTED_AFTER_WEEK_1,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5 | https://www.esports.id/read/mpl-s5-profil-tim-aura-susugajah-hanya-bertahan-seminggu-3989
