season,match_id,game_number,team,action,order,hero,source
13,S13-RS-004,1,Rebellion Esports,ban,1,Mathilda,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,1,Rebellion Esports,ban,2,Nolan,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,1,Rebellion Esports,ban,3,Joy,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,1,Rebellion Esports,ban,4,Grock,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,1,Rebellion Esports,ban,5,Fanny,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,1,Rebellion Esports,pick,1,Lapu-Lapu,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,1,Rebellion Esports,pick,2,Hanzo,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,1,Rebellion Esports,pick,3,Vexana,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,1,Rebellion Esports,pick,4,Tigreal,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,1,Rebellion Esports,pick,5,Claude,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Rebellion Esports,ban,1,Faramis,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Rebellion Esports,ban,2,Novaria,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Rebellion Esports,ban,3,Ruby,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Rebellion Esports,ban,4,Kaja,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Rebellion Esports,ban,5,Fanny,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Rebellion Esports,pick,1,Paquito,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Rebellion Esports,pick,2,Guinevere,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Rebellion Esports,pick,3,Novaria,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Rebellion Esports,pick,4,Minotaur,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Rebellion Esports,pick,5,Bruno,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Alter Ego Esports,ban,1,Arlott,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Alter Ego Esports,ban,2,X.Borg,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Alter Ego Esports,ban,3,Cici,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Alter Ego Esports,ban,4,Joy,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Alter Ego Esports,ban,5,Mathilda,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Alter Ego Esports,pick,1,Terizla,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Alter Ego Esports,pick,2,Martis,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Alter Ego Esports,pick,3,Vexana,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Alter Ego Esports,pick,4,Grock,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,2,Alter Ego Esports,pick,5,Karina,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Alter Ego Esports,ban,1,Baxia,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Alter Ego Esports,ban,2,Hanabi,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Alter Ego Esports,ban,3,Guinevere,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Alter Ego Esports,ban,4,Novaria,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Alter Ego Esports,ban,5,Faramis,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Alter Ego Esports,pick,1,Gloo,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Alter Ego Esports,pick,2,Fanny,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Alter Ego Esports,pick,3,Vexana,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Alter Ego Esports,pick,4,Arlott,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Alter Ego Esports,pick,5,Bruno,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Rebellion Esports,ban,1,Nolan,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Rebellion Esports,ban,2,Mathilda,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Rebellion Esports,ban,3,Joy,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Rebellion Esports,ban,4,X.Borg,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Rebellion Esports,ban,5,Tigreal,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Rebellion Esports,pick,1,Cici,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Rebellion Esports,pick,2,Martis,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Rebellion Esports,pick,3,Angela,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Rebellion Esports,pick,4,Ruby,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-004,3,Rebellion Esports,pick,5,Karrie,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Liquid AURA,ban,1,Ruby,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Liquid AURA,ban,2,Karrie,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Liquid AURA,ban,3,Mathilda,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Liquid AURA,ban,4,Grock,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Liquid AURA,ban,5,Minotaur,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Liquid AURA,pick,1,Paquito,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Liquid AURA,pick,2,Barats,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Liquid AURA,pick,3,Vexana,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Liquid AURA,pick,4,Guinevere,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Liquid AURA,pick,5,Bruno,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Dewa United Esports,ban,1,Cici,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Dewa United Esports,ban,2,X.Borg,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Dewa United Esports,ban,3,Novaria,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Dewa United Esports,ban,4,Nolan,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Dewa United Esports,ban,5,Joy,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Dewa United Esports,pick,1,Arlott,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Dewa United Esports,pick,2,Baxia,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Dewa United Esports,pick,3,Lylia,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Dewa United Esports,pick,4,Kadita,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
13,S13-RS-005,1,Dewa United Esports,pick,5,Claude,https://www.kaggle.com/datasets/bcakra/tournamnet-result-match-of-mpl-indonesia-season-13/data?select=MPL+Indonesia+Season+13+-+BoxMatch.csv
