season,stage,week,date,match_id,team_a,team_b,team_a_score,team_b_score,winner,best_of,round,source
13,Regular Season,3,2024-03-23,S13-RS-020,RRQ Hoshi,EVOS Glory,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,3,2024-03-23,S13-RS-021,Geek Fam,Alter Ego Esports,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,3,2024-03-24,S13-RS-022,Rebellion Esports,Fnatic ONIC,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,3,2024-03-24,S13-RS-023,Bigetron Alpha,RRQ Hoshi,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,3,2024-03-24,S13-RS-024,Dewa United Esports,Geek Fam,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,4,2024-03-29,S13-RS-025,Fnatic ONIC,Dewa United Esports,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,4,2024-03-29,S13-RS-026,Bigetron Alpha,Rebellion Esports,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,4,2024-03-30,S13-RS-027,Liquid AURA,Geek Fam,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,4,2024-03-30,S13-RS-028,Fnatic ONIC,Bigetron Alpha,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,4,2024-03-30,S13-RS-029,RRQ Hoshi,Alter Ego Esports,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,4,2024-03-31,S13-RS-030,Rebellion Esports,EVOS Glory,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,4,2024-03-31,S13-RS-031,Geek Fam,RRQ Hoshi,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,4,2024-03-31,S13-RS-032,Alter Ego Esports,Dewa United Esports,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,5,2024-04-19,S13-RS-033,Geek Fam,Rebellion Esports,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,5,2024-04-19,S13-RS-034,EVOS Glory,Fnatic ONIC,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,5,2024-04-20,S13-RS-035,Dewa United Esports,RRQ Hoshi,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,5,2024-04-20,S13-RS-036,Alter Ego Esports,Liquid AURA,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,5,2024-04-20,S13-RS-037,EVOS Glory,Bigetron Alpha,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,5,2024-04-21,S13-RS-038,Alter Ego Esports,Rebellion Esports,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,5,2024-04-21,S13-RS-039,Geek Fam,Fnatic ONIC,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,5,2024-04-21,S13-RS-040,Dewa United Esports,Liquid AURA,0,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,6,2024-04-26,S13-RS-041,Bigetron Alpha,Geek Fam,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,6,2024-04-26,S13-RS-042,Liquid AURA,RRQ Hoshi,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,6,2024-04-27,S13-RS-043,Geek Fam,EVOS Glory,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,6,2024-04-27,S13-RS-044,Rebellion Esports,Dewa United Esports,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,6,2024-04-27,S13-RS-045,Fnatic ONIC,Alter Ego Esports,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,6,2024-04-28,S13-RS-046,Dewa United Esports,Fnatic ONIC,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,6,2024-04-28,S13-RS-047,Alter Ego Esports,Bigetron Alpha,0,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,6,2024-04-28,S13-RS-048,RRQ Hoshi,Rebellion Esports,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,7,2024-05-03,S13-RS-049,Rebellion Esports,Liquid AURA,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,7,2024-05-03,S13-RS-050,Bigetron Alpha,Dewa United Esports,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,7,2024-05-04,S13-RS-051,Liquid AURA,Fnatic ONIC,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,7,2024-05-04,S13-RS-052,EVOS Glory,Alter Ego Esports,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,7,2024-05-04,S13-RS-053,Bigetron Alpha,RRQ Hoshi,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,7,2024-05-05,S13-RS-054,Dewa United Esports,EVOS Glory,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,7,2024-05-05,S13-RS-055,Alter Ego Esports,Geek Fam,0,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,7,2024-05-05,S13-RS-056,Fnatic ONIC,RRQ Hoshi,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,8,2024-05-10,S13-RS-057,Geek Fam,Dewa United Esports,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,8,2024-05-10,S13-RS-058,Bigetron Alpha,Liquid AURA,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,8,2024-05-11,S13-RS-059,Dewa United Esports,Alter Ego Esports,0,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,8,2024-05-11,S13-RS-060,EVOS Glory,RRQ Hoshi,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,8,2024-05-11,S13-RS-061,Fnatic ONIC,Rebellion Esports,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,8,2024-05-12,S13-RS-062,RRQ Hoshi,Geek Fam,0,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,8,2024-05-12,S13-RS-063,Rebellion Esports,Bigetron Alpha,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,8,2024-05-12,S13-RS-064,Liquid AURA,EVOS Glory,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,9,2024-05-17,S13-RS-065,Geek Fam,Liquid AURA,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,9,2024-05-17,S13-RS-066,RRQ Hoshi,Dewa United Esports,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,9,2024-05-18,S13-RS-067,EVOS Glory,Rebellion Esports,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,9,2024-05-18,S13-RS-068,Alter Ego Esports,RRQ Hoshi,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,9,2024-05-18,S13-RS-069,Bigetron Alpha,Fnatic ONIC,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,9,2024-05-19,S13-RS-070,Liquid AURA,Alter Ego Esports,2,0,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,9,2024-05-19,S13-RS-071,Fnatic ONIC,EVOS Glory,2,1,team_a,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Regular Season,9,2024-05-19,S13-RS-072,Rebellion Esports,Geek Fam,1,2,team_b,3,NULL,https://www.vcgamers.com/news/en/dont-miss-the-complete-mpl-id-season-13-schedule/ | https://id-mpl.com/s13/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Playoffs,NULL,2024-06-05,S13-PO-001,Geek Fam,RRQ Hoshi,3,2,team_a,5,Play-Ins,https://en.wikipedia.org/wiki/MPL_Indonesia | https://www.rivalry.com/news/mpl-id-s13-schedule-format-results | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-13-mobile-legends | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Playoffs,NULL,2024-06-05,S13-PO-002,Liquid AURA,EVOS Glory,0,3,team_b,5,Play-Ins,https://en.wikipedia.org/wiki/MPL_Indonesia | https://www.rivalry.com/news/mpl-id-s13-schedule-format-results | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-13-mobile-legends | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Playoffs,NULL,2024-06-06,S13-PO-003,Fnatic ONIC,Geek Fam,3,2,team_a,5,Upper Bracket Semifinals,https://en.wikipedia.org/wiki/MPL_Indonesia | https://www.rivalry.com/news/mpl-id-s13-schedule-format-results | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-13-mobile-legends | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Playoffs,NULL,2024-06-06,S13-PO-004,Bigetron Alpha,EVOS Glory,1,3,team_b,5,Upper Bracket Semifinals,https://en.wikipedia.org/wiki/MPL_Indonesia | https://www.rivalry.com/news/mpl-id-s13-schedule-format-results | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-13-mobile-legends | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Playoffs,NULL,2024-06-07,S13-PO-005,Geek Fam,Bigetron Alpha,3,0,team_a,5,Lower Bracket Semifinal,https://en.wikipedia.org/wiki/MPL_Indonesia | https://www.rivalry.com/news/mpl-id-s13-schedule-format-results | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-13-mobile-legends | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Playoffs,NULL,2024-06-07,S13-PO-006,Fnatic ONIC,EVOS Glory,3,0,team_a,5,Upper Bracket Final,https://en.wikipedia.org/wiki/MPL_Indonesia | https://www.rivalry.com/news/mpl-id-s13-schedule-format-results | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-13-mobile-legends | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Playoffs,NULL,2024-06-08,S13-PO-007,EVOS Glory,Geek Fam,3,2,team_a,5,Lower Bracket Final,https://en.wikipedia.org/wiki/MPL_Indonesia | https://www.rivalry.com/news/mpl-id-s13-schedule-format-results | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-13-mobile-legends | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
13,Playoffs,NULL,2024-06-09,S13-PO-008,Fnatic ONIC,EVOS Glory,4,2,team_a,7,Grand Final,https://en.wikipedia.org/wiki/MPL_Indonesia | https://www.rivalry.com/news/mpl-id-s13-schedule-format-results | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-13-mobile-legends | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_13
