season,match_id,game_number,date,team_a,team_b,winner,duration_minutes,source
3,S3-RS-059,1,2019-04-06,SFI Critical,ONIC Esports,NULL,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-059,2,2019-04-06,SFI Critical,ONIC Esports,NULL,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-059,3,2019-04-06,SFI Critical,ONIC Esports,NULL,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-060,1,2019-04-06,PSG.RRQ,Saints Indo,PSG.RRQ,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-060,2,2019-04-06,PSG.RRQ,Saints Indo,PSG.RRQ,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-061,1,2019-04-06,Bigetron Esports,EVOS Esports,Bigetron Esports,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-061,2,2019-04-06,Bigetron Esports,EVOS Esports,EVOS Esports,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-061,3,2019-04-06,Bigetron Esports,EVOS Esports,EVOS Esports,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-062,1,2019-04-06,Star8 Esports,AURA Esports,NULL,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-062,2,2019-04-06,Star8 Esports,AURA Esports,NULL,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-062,3,2019-04-06,Star8 Esports,AURA Esports,NULL,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-063,1,2019-04-07,The Prime,SFI Critical,The Prime,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-063,2,2019-04-07,The Prime,SFI Critical,The Prime,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-064,1,2019-04-07,ONIC Esports,Aerowolf Roxy,ONIC Esports,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-064,2,2019-04-07,ONIC Esports,Aerowolf Roxy,ONIC Esports,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-065,1,2019-04-07,Alter Ego,Saints Indo,Alter Ego,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-065,2,2019-04-07,Alter Ego,Saints Indo,Alter Ego,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-066,1,2019-04-07,PSG.RRQ,Louvre Esports,Louvre Esports,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-066,2,2019-04-07,PSG.RRQ,Louvre Esports,Louvre Esports,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-PO-001,1,2019-05-03,ONIC Esports,Louvre Esports,ONIC Esports,NULL,https://www.esports.id/read/rrq-evos-tumbang-onic-bakal-mulus-juara-mpl-season-3-2637
3,S3-PO-001,2,2019-05-03,ONIC Esports,Louvre Esports,ONIC Esports,NULL,https://www.esports.id/read/rrq-evos-tumbang-onic-bakal-mulus-juara-mpl-season-3-2637
3,S3-PO-002,1,2019-05-03,Aerowolf Roxy,SFI Critical,NULL,NULL,https://www.esports.id/read/rrq-evos-tumbang-onic-bakal-mulus-juara-mpl-season-3-2637
3,S3-PO-002,2,2019-05-03,Aerowolf Roxy,SFI Critical,NULL,NULL,https://www.esports.id/read/rrq-evos-tumbang-onic-bakal-mulus-juara-mpl-season-3-2637
3,S3-PO-002,3,2019-05-03,Aerowolf Roxy,SFI Critical,NULL,NULL,https://www.esports.id/read/rrq-evos-tumbang-onic-bakal-mulus-juara-mpl-season-3-2637
3,S3-PO-003,1,2019-05-03,PSG.RRQ,Bigetron Esports,PSG.RRQ,NULL,https://www.esports.id/read/rrq-evos-tumbang-onic-bakal-mulus-juara-mpl-season-3-2637
3,S3-PO-003,2,2019-05-03,PSG.RRQ,Bigetron Esports,Bigetron Esports,NULL,https://www.esports.id/read/rrq-evos-tumbang-onic-bakal-mulus-juara-mpl-season-3-2637
3,S3-PO-003,3,2019-05-03,PSG.RRQ,Bigetron Esports,Bigetron Esports,NULL,https://www.esports.id/read/rrq-evos-tumbang-onic-bakal-mulus-juara-mpl-season-3-2637
3,S3-PO-004,1,2019-05-03,EVOS Esports,Alter Ego,Alter Ego,NULL,https://www.esports.id/read/rrq-evos-tumbang-onic-bakal-mulus-juara-mpl-season-3-2637
3,S3-PO-004,2,2019-05-03,EVOS Esports,Alter Ego,Alter Ego,NULL,https://www.esports.id/read/rrq-evos-tumbang-onic-bakal-mulus-juara-mpl-season-3-2637
3,S3-PO-005,1,2019-05-04,SFI Critical,Bigetron Esports,Bigetron Esports,NULL,https://www.esports.id/read/louvre-vs-aerowolf-mencari-penantang-onic-di-final-mpl-s3-2639
3,S3-PO-005,2,2019-05-04,SFI Critical,Bigetron Esports,SFI Critical,NULL,https://www.esports.id/read/louvre-vs-aerowolf-mencari-penantang-onic-di-final-mpl-s3-2639
3,S3-PO-005,3,2019-05-04,SFI Critical,Bigetron Esports,SFI Critical,NULL,https://www.esports.id/read/louvre-vs-aerowolf-mencari-penantang-onic-di-final-mpl-s3-2639
3,S3-PO-006,1,2019-05-04,Louvre Esports,Alter Ego,Louvre Esports,NULL,https://www.esports.id/read/louvre-vs-aerowolf-mencari-penantang-onic-di-final-mpl-s3-2639
3,S3-PO-006,2,2019-05-04,Louvre Esports,Alter Ego,Alter Ego,NULL,https://www.esports.id/read/louvre-vs-aerowolf-mencari-penantang-onic-di-final-mpl-s3-2639
3,S3-PO-006,3,2019-05-04,Louvre Esports,Alter Ego,Louvre Esports,NULL,https://www.esports.id/read/louvre-vs-aerowolf-mencari-penantang-onic-di-final-mpl-s3-2639
3,S3-PO-007,1,2019-05-04,Louvre Esports,SFI Critical,SFI Critical,NULL,https://www.esports.id/read/louvre-vs-aerowolf-mencari-penantang-onic-di-final-mpl-s3-2639
3,S3-PO-007,2,2019-05-04,Louvre Esports,SFI Critical,Louvre Esports,NULL,https://www.esports.id/read/louvre-vs-aerowolf-mencari-penantang-onic-di-final-mpl-s3-2639
3,S3-PO-007,3,2019-05-04,Louvre Esports,SFI Critical,Louvre Esports,NULL,https://www.esports.id/read/louvre-vs-aerowolf-mencari-penantang-onic-di-final-mpl-s3-2639
3,S3-PO-008,1,2019-05-04,ONIC Esports,Aerowolf Roxy,ONIC Esports,NULL,https://www.esports.id/read/louvre-vs-aerowolf-mencari-penantang-onic-di-final-mpl-s3-2639
3,S3-PO-008,2,2019-05-04,ONIC Esports,Aerowolf Roxy,ONIC Esports,NULL,https://www.esports.id/read/louvre-vs-aerowolf-mencari-penantang-onic-di-final-mpl-s3-2639
3,S3-PO-009,1,2019-05-05,Louvre Esports,Aerowolf Roxy,Louvre Esports,NULL,https://kumparan.com/kumparantech/tak-terkalahkan-onic-esports-juara-mpl-season-3-1r1Z8HYl1UA
3,S3-PO-009,2,2019-05-05,Louvre Esports,Aerowolf Roxy,Louvre Esports,NULL,https://kumparan.com/kumparantech/tak-terkalahkan-onic-esports-juara-mpl-season-3-1r1Z8HYl1UA
3,S3-PO-010,1,2019-05-05,ONIC Esports,Louvre Esports,ONIC Esports,NULL,https://kumparan.com/kumparantech/tak-terkalahkan-onic-esports-juara-mpl-season-3-1r1Z8HYl1UA
3,S3-PO-010,2,2019-05-05,ONIC Esports,Louvre Esports,ONIC Esports,NULL,https://kumparan.com/kumparantech/tak-terkalahkan-onic-esports-juara-mpl-season-3-1r1Z8HYl1UA
3,S3-PO-010,3,2019-05-05,ONIC Esports,Louvre Esports,ONIC Esports,NULL,https://kumparan.com/kumparantech/tak-terkalahkan-onic-esports-juara-mpl-season-3-1r1Z8HYl1UA
